Wteam_i,Lteam_i,day,Wteam,Lteam,Wseed,Lseed,Win_Loss,Ast_x,Blk_x,DR_x,DayNum_x,FGA_x,FGA3_x,FGM_x,FGM3_x,FTA_x,FTM_x,Loc_x,OR_x,PF_x,Rank_day_x,Score_x,Stl_x,TO_x,ConfAbbrev_x,Ast_y,Blk_y,DR_y,DayNum_y,FGA_y,FGA3_y,FGM_y,FGM3_y,FTA_y,FTM_y,Loc_y,OR_y,PF_y,Rank_day_y,Score_y,Stl_y,TO_y,ConfAbbrev_y,Season
1458,1137,139,1458,1137,6,14,0,-43.94594594594592,-41.360360360360346,59.25225225225225,101.53153153153141,-14.666666666666714,15.252252252252234,-28.504504504504503,24.11711711711711,42.774774774774784,12.396396396396398,0,-4.459459459459474,-42.97297297297301,107.38738738738716,-20.49549549549539,-41.855855855855864,-66.09009009009011,big_ten,-1.4298642533936654,5.049773755656103,-32.588235294117595,-36.361990950226385,-163.0,-33.19909502262447,-29.031674208144775,5.393665158371034,42.479638009049836,28.167420814479655,0,-34.868778280542976,4.977375565610828,-43.25339366515814,-24.502262443439093,27.77375565610861,7.30769230769231,patriot,2005
1458,1301,144,1458,1301,6,10,0,-43.94594594594592,-41.360360360360346,59.25225225225225,101.53153153153141,-14.666666666666714,15.252252252252234,-28.504504504504503,24.11711711711711,42.774774774774784,12.396396396396398,0,-4.459459459459474,-42.97297297297301,107.38738738738716,-20.49549549549539,-41.855855855855864,-66.09009009009011,big_ten,27.463414634146318,-10.463414634146346,-97.41463414634143,21.0,-136.68292682926835,124.53658536585363,-51.26829268292681,51.39024390243901,-43.26829268292681,-23.51219512195121,0,-59.53658536585368,-6.560975609756042,9.756097560975832,-74.65853658536571,-40.4390243902439,-79.48780487804879,acc,2005
1284,1214,134,1284,1214,16,16,1,39.89032258064515,6.774193548387103,28.890322580645147,1.8387096774195015,-96.20000000000005,-22.690322580645216,-18.180645161290272,-13.051612903225816,-39.787096774193515,-38.78709677419357,0,-83.55483870967743,-43.806451612903174,2.793548387096962,-88.19999999999982,25.33548387096775,7.438709677419354,nec,48.90963855421688,16.006024096385534,116.52409638554218,244.71987951807216,107.57530120481943,36.9277108433735,54.09036144578316,13.144578313253007,44.560240963855456,9.373493975903619,0,62.8433734939759,59.680722891566234,255.92168674698797,130.69879518072293,8.70180722891568,-0.75,meac,2006
1104,1266,136,1104,1266,10,7,1,-62.14600550964187,20.652892561983474,48.432506887052384,-34.02754820936627,-65.74655647382922,-73.12947658402206,-36.04958677685946,-33.89256198347107,69.37741046831951,64.48760330578514,0,7.410468319559252,-92.23966942148765,-35.60330578512398,-41.50413223140502,-36.09641873278237,-26.62258953168041,sec,28.343283582089562,-42.272921108742,-5.445628997867761,-137.81236673774,51.00639658848622,54.479744136460496,41.9466950959488,47.277185501066114,-57.21748400852875,-27.72068230277186,0,-11.326226012793176,60.06609808102343,-137.01279317697237,103.4498933901918,19.637526652452028,42.415778251599136,big_east,2006
1130,1334,136,1130,1334,4,13,0,102.02209944751382,-1.5193370165745819,-40.08287292817681,121.38121546961338,-89.62983425414359,-58.43646408839777,9.878453038674024,-15.823204419889493,27.138121546961315,-1.5193370165745819,0,15.055248618784503,-61.701657458563545,123.79558011049721,2.414364640883832,-61.49171270718233,-45.513812154696154,acc,66.2882882882883,-15.94144144144144,55.37387387387388,-28.932432432432535,-68.48198198198193,-73.49099099099098,35.72522522522522,-16.130630630630634,-16.720720720720756,6.698198198198213,0,-48.283783783783754,-82.00900900900902,-30.954954954954957,62.01801801801787,-14.279279279279265,-67.86486486486483,big_west,2006
1130,1285,138,1130,1285,4,12,0,102.02209944751382,-1.5193370165745819,-40.08287292817681,121.38121546961338,-89.62983425414359,-58.43646408839777,9.878453038674024,-15.823204419889493,27.138121546961315,-1.5193370165745819,0,15.055248618784503,-61.701657458563545,123.79558011049721,2.414364640883832,-61.49171270718233,-45.513812154696154,acc,81.91627906976743,-16.567441860465117,42.939534883720945,97.88837209302314,21.995348837209377,39.753488372093074,56.15813953488377,20.037209302325582,-19.60930232558136,-8.674418604651178,0,-7.669767441860463,-26.097674418604612,94.31162790697671,123.67906976744204,18.046511627906973,-26.13953488372094,big_sky,2006
1181,1380,136,1181,1380,1,16,0,24.39779005524863,36.15193370165746,-1.4917127071823373,31.8618784530388,-18.337016574585576,60.6436464088398,55.81215469613259,43.68232044198896,84.48618784530386,110.65193370165747,0,-99.50552486187848,-31.129834254143656,35.82044198895025,265.9585635359115,55.64917127071822,-44.24861878453041,acc,40.99277978339349,16.27075812274368,65.53429602888082,-51.436823104693275,-40.50541516245477,-77.68231046931416,31.967509025270804,-27.7509025270758,-80.33574007220217,-52.58483754512636,0,23.927797833935045,-71.48375451263537,-49.83393501805071,-16.400722021660783,11.956678700361007,28.85559566787008,swac,2006
1181,1203,138,1181,1203,1,8,0,24.39779005524863,36.15193370165746,-1.4917127071823373,31.8618784530388,-18.337016574585576,60.6436464088398,55.81215469613259,43.68232044198896,84.48618784530386,110.65193370165747,0,-99.50552486187848,-31.129834254143656,35.82044198895025,265.9585635359115,55.64917127071822,-44.24861878453041,acc,107.75121951219515,24.258536585365853,44.760975609756116,41.53658536585385,158.3024390243903,-47.47804878048777,141.8292682926829,-9.126829268292674,174.8292682926829,91.81463414634146,0,55.84878048780489,8.814634146341461,40.48292682926831,366.3463414634148,88.009756097561,26.40000000000002,a_ten,2006
1196,1375,136,1196,1375,3,14,0,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,24.333333333333314,-55.82352941176471,-16.57189542483662,81.42483660130705,27.454248366013005,109.99346405228758,41.196078431372584,49.54901960784314,-9.738562091503251,8.477124183006554,0,-17.17647058823532,-4.209150326797399,82.89215686274497,140.4183006535948,44.705882352941174,-61.80392156862746,sun_belt,2006
1196,1454,138,1196,1454,3,11,0,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,2.015564202334623,6.933852140077827,63.02334630350191,32.42801556420221,105.7431906614786,63.552529182879404,46.217898832684824,17.52529182879377,104.52529182879374,68.89883268482492,0,66.08949416342412,30.085603112840502,38.30350194552523,178.85992217898809,20.47470817120623,17.31517509727628,horizon,2006
1196,1207,144,1196,1207,3,7,0,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,37.044776119403,-29.79957356076759,-56.219616204690766,134.98720682302752,-174.61407249466947,-12.055437100213261,-25.88272921108745,0.39019189765457885,-93.1215351812366,-67.81449893390194,0,-49.68230277185502,-74.34541577825163,139.22814498933886,-119.18976545842227,-24.202558635394457,-47.91471215351814,big_east,2006
1196,1437,146,1196,1437,3,1,1,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,-48.656716417910445,14.727078891257996,-29.44562899786776,147.18763326225994,63.00639658848622,116.4797441364605,5.946695095948797,64.2771855010661,49.78251599147125,62.27931769722812,0,32.673773987206815,28.066098081023434,147.98720682302758,138.4498933901918,21.637526652452028,-59.584221748400864,big_east,2006
1196,1206,152,1196,1206,3,11,0,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,38.81355932203387,-0.4406779661017004,45.35593220338983,-25.77966101694912,-87.30508474576277,-61.711864406779654,46.152542372881385,-16.745762711864394,-37.525423728813564,-32.796610169491515,0,-58.6101694915254,-76.89830508474586,-39.762711864406725,42.762711864406924,5.864406779661021,-26.03389830508474,caa,2006
1196,1417,154,1196,1417,3,2,1,88.45454545454545,20.363636363636363,60.18181818181823,-16.27272727272714,-64.09090909090911,-0.18181818181818343,61.90909090909096,23.363636363636374,104.6363636363636,112.72727272727275,0,-54.63636363636361,-29.272727272727323,-31.272727272727238,259.9090909090908,14.545454545454547,14.63636363636366,sec,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,2006
1203,1423,136,1203,1423,8,9,0,107.75121951219515,24.258536585365853,44.760975609756116,41.53658536585385,158.3024390243903,-47.47804878048777,141.8292682926829,-9.126829268292674,174.8292682926829,91.81463414634146,0,55.84878048780489,8.814634146341461,40.48292682926831,366.3463414634148,88.009756097561,26.40000000000002,a_ten,42.06779661016947,-59.53672316384181,31.77966101694915,-106.231638418079,17.47457627118638,11.440677966101703,0.7627118644068105,-2.7288135593220204,-31.960451977401135,-8.983050847457605,0,-4.717514124293757,85.1751412429378,-111.48022598870057,-10.186440677965948,18.655367231638422,-51.16949152542372,caa,2006
1211,1462,136,1211,1462,3,14,0,25.44933920704848,-13.26872246696035,38.19383259911892,-12.792951541850186,-9.916299559471284,-38.63876651982376,64.50660792951541,-6.8854625550660895,111.02643171806167,135.40969162995594,0,14.960352422907512,-15.911894273127757,-13.145374449339158,257.5374449339206,15.400881057268727,-41.013215859030836,wcc,70.33170731707321,32.82195121951219,56.48536585365856,216.45121951219534,-50.736585365853585,-14.029268292682886,36.06097560975605,13.002439024390252,83.0609756097561,87.58048780487805,0,-38.63170731707316,2.0804878048780466,212.35609756097563,172.70487804878064,0.15365853658537176,-7.199999999999978,a_ten,2006
1211,1231,138,1211,1231,3,6,0,25.44933920704848,-13.26872246696035,38.19383259911892,-12.792951541850186,-9.916299559471284,-38.63876651982376,64.50660792951541,-6.8854625550660895,111.02643171806167,135.40969162995594,0,14.960352422907512,-15.911894273127757,-13.145374449339158,257.5374449339206,15.400881057268727,-41.013215859030836,wcc,3.2568807339449286,-21.19266055045871,16.53516819571866,95.05198776758418,18.678899082568762,102.14067278287465,19.923547400611664,62.74617737003056,-44.85626911314979,-30.192660550458722,0,-26.42813455657489,45.64220183486239,89.42813455657485,72.40061162079513,-7.672782874617749,22.700305810397566,big_ten,2006
1228,1102,136,1228,1102,4,13,0,7.550458715596303,-18.41284403669724,5.813455657492362,-146.84097859327198,60.31192660550454,56.25382262996945,33.883792048929735,25.694189602446492,-26.501529051987717,-53.41284403669728,0,47.749235474006156,23.376146788990813,-151.7492354740063,40.04892966360859,-10.822629969418973,-45.975535168195705,big_ten,13.94296577946767,-39.69201520912547,-124.38783269961976,-85.65399239543717,-212.04562737642584,114.39163498098861,-51.07984790874522,62.14068441064637,-165.16349809885935,-90.66539923954372,0,-123.00380228136879,-81.51711026615973,-91.56653992395445,-130.68441064638796,28.0,-110.06083650190112,mwc,2006
1231,1361,136,1231,1361,6,11,0,3.2568807339449286,-21.19266055045871,16.53516819571866,95.05198776758418,18.678899082568762,102.14067278287465,19.923547400611664,62.74617737003056,-44.85626911314979,-30.192660550458722,0,-26.42813455657489,45.64220183486239,89.42813455657485,72.40061162079513,-7.672782874617749,22.700305810397566,big_ten,-15.418250950570354,-14.741444866920144,-11.844106463878319,141.87072243346017,58.6653992395438,-12.79467680608363,43.41444866920155,11.365019011406833,76.46768060836504,74.78707224334602,0,58.63878326996199,-49.12547528517115,142.17870722433452,172.98098859315576,22.0,-0.779467680608354,mwc,2006
1261,1233,136,1261,1233,4,13,0,41.50413223140497,58.33057851239667,105.61983471074385,87.66115702479351,57.91735537190081,-177.8925619834711,58.19008264462815,-70.57851239669421,61.942148760330525,55.29752066115704,0,49.148760330578526,-40.24793388429757,80.47933884297522,101.09917355371894,26.31404958677686,33.94214876033061,sec,50.2249134948097,29.705882352941185,16.536332179930774,64.39446366782006,10.643598615917057,-161.66089965397933,73.64013840830455,-34.750865051903105,100.5778546712803,56.67128027681664,0,32.73356401384081,4.024221453287218,64.63667820069206,169.20069204152242,16.923875432525946,37.878892733564015,maac,2006
1261,1401,138,1261,1401,4,12,0,41.50413223140497,58.33057851239667,105.61983471074385,87.66115702479351,57.91735537190081,-177.8925619834711,58.19008264462815,-70.57851239669421,61.942148760330525,55.29752066115704,0,49.148760330578526,-40.24793388429757,80.47933884297522,101.09917355371894,26.31404958677686,33.94214876033061,sec,47.33333333333334,-23.000000000000014,-57.916666666666686,25.91666666666663,-120.16666666666673,24.000000000000032,-47.583333333333314,7.750000000000005,76.24999999999997,41.250000000000014,0,-66.08333333333333,97.91666666666666,32.33333333333346,-46.166666666666714,31.91666666666668,-38.416666666666686,big_twelve,2006
1261,1181,143,1261,1181,4,1,1,41.50413223140497,58.33057851239667,105.61983471074385,87.66115702479351,57.91735537190081,-177.8925619834711,58.19008264462815,-70.57851239669421,61.942148760330525,55.29752066115704,0,49.148760330578526,-40.24793388429757,80.47933884297522,101.09917355371894,26.31404958677686,33.94214876033061,sec,24.39779005524863,36.15193370165746,-1.4917127071823373,31.8618784530388,-18.337016574585576,60.6436464088398,55.81215469613259,43.68232044198896,84.48618784530386,110.65193370165747,0,-99.50552486187848,-31.129834254143656,35.82044198895025,265.9585635359115,55.64917127071822,-44.24861878453041,acc,2006
1261,1400,145,1261,1400,4,2,1,41.50413223140497,58.33057851239667,105.61983471074385,87.66115702479351,57.91735537190081,-177.8925619834711,58.19008264462815,-70.57851239669421,61.942148760330525,55.29752066115704,0,49.148760330578526,-40.24793388429757,80.47933884297522,101.09917355371894,26.31404958677686,33.94214876033061,sec,-7.1724137931034395,44.9655172413793,94.85344827586206,-45.439655172413836,39.879310344827516,69.20689655172417,58.646551724137936,37.612068965517246,1.6293103448275943,20.73275862068968,0,46.28448275862071,-95.92241379310346,-58.75862068965503,175.6379310344827,19.698275862068975,-34.37068965517243,big_twelve,2006
1285,1305,136,1285,1305,12,5,1,81.91627906976743,-16.567441860465117,42.939534883720945,97.88837209302314,21.995348837209377,39.753488372093074,56.15813953488377,20.037209302325582,-19.60930232558136,-8.674418604651178,0,-7.669767441860463,-26.097674418604612,94.31162790697671,123.67906976744204,18.046511627906973,-26.13953488372094,big_sky,54.329545454545475,42.375,68.90909090909095,64.13257575757586,11.280303030303017,-82.54545454545448,33.16287878787878,-21.0530303030303,65.05303030303025,67.64393939393939,0,28.806818181818144,-34.625,68.04924242424224,112.91666666666681,-27.68939393939394,-36.227272727272734,wac,2006
1397,1457,136,1397,1457,2,15,0,80.20385674931129,-36.024793388429764,-27.754820936639078,68.28374655647394,154.5895316804407,107.63360881542698,86.71074380165294,61.79338842975207,43.812672176308496,42.677685950413235,0,-20.32782369146004,27.76859504132227,85.31404958677689,277.89256198347096,73.4931129476584,-41.18732782369143,sec,78.01694915254234,11.288135593220344,13.084745762711819,109.88135593220323,18.610169491525454,56.610169491525454,27.67796610169495,36.610169491525426,25.81355932203394,17.08474576271187,0,42.72881355932202,-54.13559322033899,116.20338983050829,109.05084745762707,63.118644067796616,-19.3220338983051,big_south,2006
1401,1393,136,1401,1393,12,5,1,47.33333333333334,-23.000000000000014,-57.916666666666686,25.91666666666663,-120.16666666666673,24.000000000000032,-47.583333333333314,7.750000000000005,76.24999999999997,41.250000000000014,0,-66.08333333333333,97.91666666666666,32.33333333333346,-46.166666666666714,31.91666666666668,-38.416666666666686,big_twelve,42.85074626865672,65.09381663113007,29.684434968017108,17.185501066097856,106.90405117270797,82.80383795309163,48.799573560767556,21.842217484008522,0.2622601279318104,-44.18976545842219,0,44.89339019189765,17.008528784648163,4.191897654584039,75.25159914712142,74.43710021321962,66.7633262260128,big_east,2006
1417,1125,136,1417,1125,2,15,0,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,88.0415335463259,21.888178913738027,42.239616613418505,59.022364217252516,-3.8658146964855433,70.7955271565495,85.71884984025564,46.42492012779552,27.41214057507989,17.808306709265153,0,-15.543130990415346,28.204472843450517,223.39297124600643,235.67092651757207,2.8306709265175627,10.341853035143762,a_sun,2006
1417,1104,138,1417,1104,2,10,0,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,-62.14600550964187,20.652892561983474,48.432506887052384,-34.02754820936627,-65.74655647382922,-73.12947658402206,-36.04958677685946,-33.89256198347107,69.37741046831951,64.48760330578514,0,7.410468319559252,-92.23966942148765,-35.60330578512398,-41.50413223140502,-36.09641873278237,-26.62258953168041,sec,2006
1417,1211,143,1417,1211,2,3,0,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,25.44933920704848,-13.26872246696035,38.19383259911892,-12.792951541850186,-9.916299559471284,-38.63876651982376,64.50660792951541,-6.8854625550660895,111.02643171806167,135.40969162995594,0,14.960352422907512,-15.911894273127757,-13.145374449339158,257.5374449339206,15.400881057268727,-41.013215859030836,wcc,2006
1417,1272,145,1417,1272,2,1,1,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,72.11676646706589,106.80838323353294,100.3802395209581,-51.1077844311377,271.4760479041916,123.14970059880235,164.52994011976045,57.74251497005989,129.7634730538922,93.63772455089821,0,128.3712574850299,40.19760479041916,-48.62275449101804,480.4401197604791,62.45808383233532,13.068862275449074,cusa,2006
1417,1261,152,1417,1261,2,4,0,9.039999999999987,-27.58,-6.9000000000000234,-16.369999999999862,-135.60000000000002,45.72999999999996,-4.38000000000002,19.780000000000015,-24.020000000000042,-24.469999999999978,0,-9.720000000000015,-49.78,-19.1099999999999,-13.450000000000031,-27.729999999999997,16.459999999999994,pac_ten,41.50413223140497,58.33057851239667,105.61983471074385,87.66115702479351,57.91735537190081,-177.8925619834711,58.19008264462815,-70.57851239669421,61.942148760330525,55.29752066115704,0,49.148760330578526,-40.24793388429757,80.47933884297522,101.09917355371894,26.31404958677686,33.94214876033061,sec,2006
1449,1429,136,1449,1429,5,12,0,82.40000000000002,-2.799999999999997,21.99999999999998,-111.69999999999996,256.99999999999994,54.29999999999998,167.2,26.800000000000015,28.799999999999976,41.300000000000026,0,109.79999999999998,38.20000000000002,-124.09999999999991,402.4999999999999,43.7,29.599999999999994,pac_ten,96.93181818181824,-14.25,11.363636363636402,127.38636363636374,-109.95454545454547,17.1818181818182,37.93181818181819,38.04545454545452,-70.04545454545459,-27.409090909090907,0,-68.47727272727276,-49.25,128.88636363636346,86.50000000000014,-29.40909090909091,-34.09090909090909,wac,2006
1449,1228,138,1449,1228,5,4,1,82.40000000000002,-2.799999999999997,21.99999999999998,-111.69999999999996,256.99999999999994,54.29999999999998,167.2,26.800000000000015,28.799999999999976,41.300000000000026,0,109.79999999999998,38.20000000000002,-124.09999999999991,402.4999999999999,43.7,29.599999999999994,pac_ten,7.550458715596303,-18.41284403669724,5.813455657492362,-146.84097859327198,60.31192660550454,56.25382262996945,33.883792048929735,25.694189602446492,-26.501529051987717,-53.41284403669728,0,47.749235474006156,23.376146788990813,-151.7492354740063,40.04892966360859,-10.822629969418973,-45.975535168195705,big_ten,2006
1454,1328,136,1454,1328,11,6,1,2.015564202334623,6.933852140077827,63.02334630350191,32.42801556420221,105.7431906614786,63.552529182879404,46.217898832684824,17.52529182879377,104.52529182879374,68.89883268482492,0,66.08949416342412,30.085603112840502,38.30350194552523,178.85992217898809,20.47470817120623,17.31517509727628,horizon,-18.540229885057464,-9.241379310344833,-37.60919540229885,-7.494252873563255,-56.67816091954029,-17.551724137931004,-21.39080459770115,-6.965517241379305,-34.34482758620689,-11.620689655172391,0,55.57471264367817,-35.873563218390814,-10.643678160919421,-61.36781609195407,-12.5287356321839,-19.67816091954024,big_twelve,2006
1455,1371,136,1455,1371,7,10,0,37.67010309278348,-41.965635738831615,53.19931271477667,-83.47422680412383,4.735395189003405,11.752577319587608,19.73883161512029,17.886597938144323,5.099656357388334,14.63573883161513,0,22.804123711340218,-62.914089347078985,-80.03436426116832,72.0,-55.76975945017181,-46.03780068728525,mvc,-51.65671641791044,-56.272921108742,15.554371002132239,-11.812366737740064,-12.993603411513782,-66.5202558635395,-49.0533049040512,-31.722814498933904,40.78251599147125,48.27931769722812,0,5.673773987206824,40.06609808102343,-8.012793176972409,-81.5501066098082,-2.362473347547982,3.4157782515991535,big_east,2006
1455,1397,138,1455,1397,7,2,1,37.67010309278348,-41.965635738831615,53.19931271477667,-83.47422680412383,4.735395189003405,11.752577319587608,19.73883161512029,17.886597938144323,5.099656357388334,14.63573883161513,0,22.804123711340218,-62.914089347078985,-80.03436426116832,72.0,-55.76975945017181,-46.03780068728525,mvc,80.20385674931129,-36.024793388429764,-27.754820936639078,68.28374655647394,154.5895316804407,107.63360881542698,86.71074380165294,61.79338842975207,43.812672176308496,42.677685950413235,0,-20.32782369146004,27.76859504132227,85.31404958677689,277.89256198347096,73.4931129476584,-41.18732782369143,sec,2006
1112,1458,137,1112,1458,8,9,0,30.61333333333331,5.606666666666667,-43.300000000000026,-6.9233333333332325,212.13333333333327,-83.89000000000001,85.67333333333329,-43.87333333333332,5.85999999999996,-4.956666666666644,0,75.62666666666665,-36.46000000000001,-11.10333333333324,122.51666666666655,105.22333333333339,-17.446666666666673,pac_ten,-43.596330275229384,7.697247706422022,8.174311926605512,-80.39449541284388,112.49541284403665,-0.30275229357795297,15.403669724770694,-6.779816513761471,97.32110091743127,45.69724770642199,0,60.660550458715626,17.009174311926593,-79.66055045871575,69.72477064220186,-36.24770642201836,-66.13761467889907,big_ten,2006
1133,1242,137,1133,1242,13,4,1,83.42268041237111,49.22680412371134,53.51546391752581,71.67010309278332,150.4536082474226,-26.43298969072167,88.87628865979383,-17.948453608247426,0.25773195876290345,6.1958762886597984,0,44.90721649484537,37.5670103092784,77.77319587628864,166.0,63.31958762886599,24.350515463917503,mvc,87.0804597701149,62.48275862068964,88.46839080459768,74.7385057471264,42.856321839080394,-34.89655172413792,65.03160919540232,-3.8189655172413763,1.4396551724138007,-16.008620689655146,0,15.600574712643702,-5.502873563218401,73.28735632183921,110.235632183908,65.80747126436782,28.106321839080437,big_twelve,2006
1133,1338,139,1133,1338,13,5,1,83.42268041237111,49.22680412371134,53.51546391752581,71.67010309278332,150.4536082474226,-26.43298969072167,88.87628865979383,-17.948453608247426,0.25773195876290345,6.1958762886597984,0,44.90721649484537,37.5670103092784,77.77319587628864,166.0,63.31958762886599,24.350515463917503,mvc,68.74626865671637,-21.326226012793178,72.00639658848621,160.7867803837951,-20.234541577825077,-54.59061833688706,14.2878464818763,-19.49680170575694,85.97441364605552,47.09168443496799,0,22.961620469083158,-10.756929637526675,156.46908315565017,56.17057569296365,-15.042643923240938,12.754797441364612,big_east,2006
1137,1116,137,1137,1116,9,8,1,58.946428571428555,-25.053571428571413,5.691964285714256,137.72321428571445,-87.0803571428572,-70.6473214285714,41.0401785714286,-8.0625,49.1651785714286,28.196428571428555,0,-40.45535714285711,-42.64732142857139,150.05803571428555,102.21428571428578,43.526785714285715,-37.267857142857125,patriot,37.1542699724518,56.00826446280989,0.8071625344353066,-58.650137741046706,43.58126721763084,-60.65564738292014,23.429752066115753,-30.264462809917344,93.50688705234154,74.10743801652899,0,-2.112947658402179,-2.2561983471074853,-49.43801652892566,90.7024793388429,26.72451790633609,-32.493112947658375,sec,2006
1163,1107,137,1163,1107,1,16,0,49.044776119403,144.2004264392324,146.78038379530923,-2.0127931769724796,164.38592750533053,-142.0554371002132,127.11727078891255,-47.6098081023454,167.8784648187634,114.18550106609806,0,118.317697228145,-60.34541577825162,-11.771855010661099,320.81023454157764,-6.202558635394461,26.085287846481883,big_east,14.898832684824917,-1.1789883268482515,19.14396887159537,49.79766536964979,-43.8054474708172,-1.8521400778210584,31.330739299610915,23.71206225680935,98.38910505836569,85.25291828793777,0,-7.237354085603087,13.011673151750937,31.770428015564278,171.62645914396896,1.9883268482490388,2.22568093385215,aec,2006
1163,1246,139,1163,1246,1,8,0,49.044776119403,144.2004264392324,146.78038379530923,-2.0127931769724796,164.38592750533053,-142.0554371002132,127.11727078891255,-47.6098081023454,167.8784648187634,114.18550106609806,0,118.317697228145,-60.34541577825162,-11.771855010661099,320.81023454157764,-6.202558635394461,26.085287846481883,big_east,-5.5454545454545485,-40.63636363636364,13.18181818181823,-4.272727272727138,37.90909090909089,89.81818181818181,4.909090909090963,31.363636363636374,-88.3636363636364,-72.27272727272725,0,13.36363636363639,-3.272727272727323,-16.272727272727238,-31.090909090909165,-53.45454545454545,-34.36363636363634,sec,2006
1163,1449,144,1163,1449,1,5,0,49.044776119403,144.2004264392324,146.78038379530923,-2.0127931769724796,164.38592750533053,-142.0554371002132,127.11727078891255,-47.6098081023454,167.8784648187634,114.18550106609806,0,118.317697228145,-60.34541577825162,-11.771855010661099,320.81023454157764,-6.202558635394461,26.085287846481883,big_east,82.40000000000002,-2.799999999999997,21.99999999999998,-111.69999999999996,256.99999999999994,54.29999999999998,167.2,26.800000000000015,28.799999999999976,41.300000000000026,0,109.79999999999998,38.20000000000002,-124.09999999999991,402.4999999999999,43.7,29.599999999999994,pac_ten,2006
1206,1277,137,1206,1277,11,6,1,38.81355932203387,-0.4406779661017004,45.35593220338983,-25.77966101694912,-87.30508474576277,-61.711864406779654,46.152542372881385,-16.745762711864394,-37.525423728813564,-32.796610169491515,0,-58.6101694915254,-76.89830508474586,-39.762711864406725,42.762711864406924,5.864406779661021,-26.03389830508474,caa,55.69724770642199,-4.522935779816507,45.45259938837921,34.712538226299785,17.128440366972427,-85.18960244648315,51.36391437308873,-21.83180428134557,54.67584097859333,87.47706422018348,0,4.837920489296664,46.74311926605503,38.16207951070328,168.37308868501532,-9.397553516819585,8.18654434250766,big_ten,2006
1206,1314,139,1206,1314,11,3,1,38.81355932203387,-0.4406779661017004,45.35593220338983,-25.77966101694912,-87.30508474576277,-61.711864406779654,46.152542372881385,-16.745762711864394,-37.525423728813564,-32.796610169491515,0,-58.6101694915254,-76.89830508474586,-39.762711864406725,42.762711864406924,5.864406779661021,-26.03389830508474,caa,96.89502762430942,-11.533149171270715,74.14364640883977,124.93922651933713,52.49171270718237,5.323204419889521,62.077348066298335,11.660220994475146,47.09392265193371,35.966850828729285,0,42.73756906077344,-30.41712707182321,128.7209944751381,171.78176795580097,1.0856353591160133,54.69060773480661,acc,2006
